Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
1134.0,CA,37.780716,-122.393913,94107.0,c:93,San Francisco,,CastTV,1.0,1/1/2006,,1/1/2006,4/1/2007,0.0,1.2466000000000002,1.0,5.438400000000001,4.0,2.0,3100000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:93,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
650.0,NY,40.750519,-73.993494,10001.0,c:37635,New York,New York NY 10001,Venmo,1.0,4/4/2009,,5/7/2010,8/1/2011,1.0904,2.326,2.8301000000000003,4.6904,8.0,2.0,1200000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:37635,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,acquired
199.0,NY,40.752516,-73.973072,10017.0,c:1627,New York,,WeShow,0.0,6/1/2007,12/2/2008,6/1/2007,6/1/2007,0.0,0.0,0.1096,0.1096,2.0,1.0,5000000.0,1.0,NY,0.0,1.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:1627,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,closed
151.0,CA,37.785655,-122.398393,CA 94105,c:15294,San Francisco,,SenSage,1.0,8/18/2004,,4/18/2005,1/1/2012,0.6658000000000001,7.3753,2.3726000000000003,2.3726000000000003,6.0,6.0,37079000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:15294,1.0,0.0,0.0,0.0,1.0,1.0,3.8000000000000003,1.0,acquired
474.0,MA,42.528635,-71.278022,1821.0,c:27163,Billerica,,Luminus Devices,1.0,1/1/2002,,5/1/2006,3/1/2013,4.3315,11.1699,8.7041,8.706800000000001,3.0,4.0,135826373.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:27163,0.0,0.0,0.0,1.0,0.0,1.0,4.3333,1.0,acquired
585.0,CA,32.889450000000004,-117.166929,92121.0,c:3267,San Diego,,Tapioca Mobile,0.0,1/1/2008,7/9/2012,9/1/2007,3/25/2008,-0.3342,0.2301,,,5.0,2.0,5000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:3267,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,closed
1067.0,NY,40.728425,-73.999882,10012.0,c:77139,New York,New York NY 10012,BestVendor,1.0,1/1/2011,,3/18/2011,2/1/2012,0.2082,1.0849,0.16160000000000002,2.6521000000000003,3.0,4.0,4200000.0,3.0,NY,0.0,1.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:77139,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,acquired
1130.0,WA,47.5989681,-122.3329036,98104.0,c:9085,Seattle,,Local Marketers,0.0,1/1/2005,2/3/2011,7/31/2008,7/31/2008,3.5808,3.5808,-1.0027000000000001,7.5918,3.0,1.0,4100000.0,3.0,WA,0.0,0.0,0.0,0.0,1.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:9085,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,closed
1080.0,CA,37.222698,-121.97988699999999,95030.0,c:80259,Los Gatos,Los Gatos CA 95030,Eyeona,0.0,1/1/2011,11/1/2012,10/10/2011,10/10/2011,0.7726000000000001,0.7726000000000001,0.3123,1.1479000000000001,3.0,1.0,2000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:80259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
464.0,CO,39.937989,-105.058729,80021.0,c:26806,Broomfield,Broomfield CO 80021,ColdSpark,1.0,1/1/2001,,1/1/2006,1/1/2006,5.0027,5.0027,5.498600000000001,5.498600000000001,3.0,1.0,6500000.0,1.0,CO,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:26806,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
300.0,CA,37.561111,-122.270487,94404.0,c:18080,Foster City,,Etology,0.0,6/1/2005,12/25/2011,11/13/2006,11/13/2006,1.4521000000000002,1.4521000000000002,,,0.0,1.0,4000000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:18080,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,closed
914.0,CA,37.391642,-122.093935,94040.0,c:55592,Mountain View,Mountain View CA 94040,Wander (f. YongoPal),0.0,1/1/2010,7/1/2013,4/1/2010,1/1/2011,0.2466,1.0,1.1616,1.1616,3.0,5.0,185000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:55592,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,closed
1048.0,OR,45.520247,-122.674195,97214.0,c:74928,Portland,Portland OR 97214,CrowdCompass,1.0,4/1/2009,,12/11/2011,12/11/2011,2.6959,2.6959,3.2192000000000003,4.0027,5.0,1.0,1300000.0,2.0,OR,0.0,0.0,0.0,0.0,1.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:74928,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,acquired
476.0,NY,40.746320000000004,-73.982607,10011.0,c:2731,New York,,Right Media,1.0,1/1/2003,,10/17/2006,10/17/2006,3.7945,3.7945,,,21.0,1.0,45000000.0,0.0,NY,0.0,1.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:2731,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,acquired
583.0,MA,42.360253,-71.058291,2111.0,c:32383,Boston,Boston MA 2111,Goby,1.0,7/1/2008,,10/20/2010,10/20/2010,2.3041,2.3041,-0.3342,2.3589,4.0,1.0,2500000.0,3.0,MA,0.0,0.0,1.0,0.0,0.0,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:32383,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
112.0,TX,30.280147999999997,-97.74990799999999,78701.0,c:1419,Austin,Austin TX 78701,FiveRuns,1.0,2/1/2005,,9/1/2005,10/28/2007,0.5808,2.737,1.9151,4.6603,11.0,2.0,9200000.0,2.0,TX,0.0,0.0,0.0,1.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:1419,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,acquired
886.0,CA,34.066697,-118.38336699999999,90211.0,c:53304,Beverly Hills,Beverly Hills CA 90211,GeekStatus,0.0,8/1/2010,6/1/2013,2/10/2009,6/12/2010,-1.4712,-0.137,,,0.0,4.0,435953.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:53304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
314.0,CT,54.983200999999994,-1.574631,6103.0,c:1899,Hartford,Hartford CT 6103,MOLI,0.0,1/1/2008,5/24/2010,1/1/2007,1/1/2008,-1.0,0.0,-1.5863,0.863,9.0,2.0,55600000.0,2.0,CT,0.0,0.0,0.0,0.0,1.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:1899,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,closed
513.0,CO,39.616434999999996,-104.879925,80111.0,c:29168,Greenwood Village,Greenwood Village CO 80111,TrenStar,1.0,1/1/2001,,4/6/2007,4/6/2007,6.263,6.263,1.0,1.0,2.0,1.0,10000000.0,1.0,CO,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:29168,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,acquired
963.0,WA,47.603832,-122.330062,98109.0,c:60352,Seattle,Seattle WA 98109,World Blender,0.0,1/1/2010,2/1/2011,11/1/2010,11/1/2010,0.8329000000000001,0.8329000000000001,0.6658000000000001,0.6658000000000001,3.0,1.0,12000.0,1.0,WA,0.0,0.0,0.0,0.0,1.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:60352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,closed
687.0,MD,38.988766,-76.940952,20742.0,c:39507,College Park,College Park MD 20742,Zymetis,0.0,1/1/2006,12/7/2012,1/11/2010,1/31/2010,4.0301,4.0849,,,3.0,2.0,2257464.0,0.0,MD,0.0,0.0,0.0,0.0,1.0,biotech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c:39507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
1093.0,NY,40.729839,-73.991781,10003.0,c:82843,New York,New York NY 10003,Dispatch,1.0,5/1/2011,,7/1/2011,11/10/2011,0.1671,0.5288,0.1671,2.4438,4.0,2.0,983000.0,2.0,NY,0.0,1.0,0.0,0.0,0.0,messaging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:82843,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,acquired
381.0,CA,34.054935,-118.24447599999999,90015.0,c:23052,Los Angeles,Los Angeles CA 90015,HauteLook,1.0,12/1/2007,,5/12/2009,6/3/2010,1.4466,2.5068,2.5014000000000003,3.6411000000000002,15.0,2.0,41000000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,fashion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:23052,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.0,acquired
34.0,TX,32.969251,-96.82377799999999,75001.0,c:10969,Addison,,Semantra,0.0,1/1/2003,4/25/2010,9/1/2006,7/22/2008,3.6685000000000003,5.5589,,,0.0,3.0,9100000.0,0.0,TX,0.0,0.0,0.0,1.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:10969,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,closed
972.0,CA,38.223031999999996,-122.261642,94558.0,c:6150,Napa,,Inertia Beverage Group,0.0,10/22/2004,1/16/2013,4/2/2007,1/1/2012,2.4438,7.1973,-2.0575,6.8767000000000005,6.0,3.0,25500100.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:6150,1.0,0.0,0.0,1.0,0.0,0.0,2.5,1.0,closed
808.0,CA,37.779281,-122.419236,94103.0,c:46129,San Francisco,San Francisco CA 94103,Sponge,1.0,1/1/2010,,4/19/2010,4/19/2010,0.2959,0.2959,1.5863,1.6658000000000002,3.0,1.0,400000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:46129,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
643.0,NY,40.730646,-73.986614,10119.0,c:36936,New York,New York NY 10119,Genesis Networks,1.0,1/1/2002,,9/26/2006,5/6/2010,4.737,8.347900000000001,,,4.0,10.0,22165091.0,0.0,NY,0.0,1.0,0.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:36936,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,acquired
272.0,CA,37.763652,-122.42177799999999,94110.0,c:1760,San Francisco,,Mogad,1.0,6/1/2007,,8/1/2007,8/1/2007,0.1671,0.1671,0.6712,3.3151,4.0,1.0,500000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,network_hosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:1760,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,acquired
257.0,CA,37.393679,-122.079017,94041.0,c:173,Mountain View,,Meebo,1.0,2/1/2005,,10/1/2005,12/20/2010,0.663,5.8849,6.211,8.6082,29.0,5.0,70000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:173,0.0,0.0,1.0,1.0,1.0,1.0,2.8000000000000003,1.0,acquired
997.0,IL,42.048203,-88.031569,60143.0,c:6520,Itasca,,Accertify,1.0,3/1/2007,,6/3/2008,5/4/2010,1.2603,3.1781,2.8411,2.8411,6.0,2.0,4700000.0,1.0,IL,0.0,0.0,0.0,0.0,1.0,security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:6520,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,acquired
252.0,MA,37.09024,-95.712891,2142.0,c:1725,Cambridge,,N2N Commerce,1.0,1/1/2006,1/1/2008,1/3/2008,1/3/2008,2.0055,2.0055,0.0,0.0,1.0,1.0,30000000.0,1.0,MA,0.0,0.0,1.0,0.0,0.0,ecommerce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c:1725,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,acquired
448.0,MA,42.447317999999996,-71.2245,2421.0,c:26007,Lexington,Lexington MA 2421,StreamBase Systems,1.0,1/1/2003,,1/24/2005,5/18/2012,2.0658000000000003,9.383600000000001,7.0055000000000005,7.0055000000000005,13.0,5.0,39000000.0,1.0,MA,0.0,0.0,1.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:26007,0.0,0.0,0.0,1.0,1.0,1.0,3.25,1.0,acquired
194.0,CA,37.381341,-121.977065,95054-2913,c:16189,Santa Clara,,Provigent,1.0,1/1/2000,,6/7/2006,12/29/2008,6.4356,9.0,10.0082,10.0082,10.0,3.0,32000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,semiconductor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:16189,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,acquired
970.0,MA,42.375518,-71.27229200000001,2451.0,c:6117,Waltham,,Navic Networks,1.0,1/3/2000,,2/14/2000,2/26/2001,0.11510000000000001,1.1507,,,7.0,3.0,42000000.0,0.0,MA,0.0,0.0,1.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:6117,0.0,0.0,1.0,1.0,1.0,0.0,2.6667,1.0,acquired
799.0,CA,33.685697,-117.825982,92618.0,c:45696,Irvine,Irvine CA 92618,Integrien,1.0,1/1/2001,,5/16/2005,5/11/2010,4.3726,9.361600000000001,4.0027,9.361600000000001,5.0,3.0,24510540.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:45696,1.0,0.0,1.0,1.0,0.0,0.0,2.6667,1.0,acquired
922.0,CA,37.441537,-122.158332,94301.0,c:56580,Palo Alto,Palo Alto CA 94301,Generic Media,0.0,1/1/2000,1/28/2011,8/26/2005,8/26/2005,5.654800000000001,5.654800000000001,,,0.0,1.0,2500000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:56580,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,closed
382.0,FL,28.0385347,-82.5068513,33618.0,c:23072,Tampa,,Persystent Technologies,1.0,1/1/2002,,8/8/2005,12/3/2009,3.6027,7.926,8.5945,9.1096,1.0,3.0,21460663.0,2.0,FL,0.0,0.0,0.0,0.0,1.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:23072,0.0,0.0,0.0,1.0,1.0,1.0,4.5,1.0,acquired
843.0,NY,40.730646,-73.986614,10013.0,c:49442,New York,New York NY 10013,WireImage,1.0,1/1/2001,,5/8/2006,5/8/2006,5.350700000000001,5.350700000000001,,,6.0,1.0,15000000.0,0.0,NY,0.0,1.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:49442,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,acquired
677.0,CA,37.779281,-122.419236,94110.0,c:38794,San Francisco,San Francisco CA 94110,Hello Chair,0.0,1/1/2006,7/1/2013,6/1/2007,4/12/2010,1.4137000000000002,4.2795000000000005,1.3288,5.1836,5.0,2.0,889999.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:38794,1.0,1.0,0.0,0.0,0.0,0.0,3.5,1.0,closed
933.0,CA,37.573045,-122.2823,94404.0,c:58018,Foster City,Foster City CA 94404,Encentuate,1.0,1/1/2001,,3/22/2005,3/22/2005,4.2219,4.2219,3.0,3.0,6.0,1.0,16000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:58018,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,acquired
1133.0,CA,37.762184999999995,-122.46726899999999,94104.0,c:921,San Francisco,,Consorte Media,1.0,7/1/2005,,12/1/2007,12/1/2007,2.4192,2.4192,2.5041,8.3973,5.0,1.0,7000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:921,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,acquired
1026.0,NY,40.730646,-73.986614,10004.0,c:71120,New York,New York NY 10004,Triples Media,0.0,6/1/2010,7/1/2013,3/1/2011,3/1/2011,0.7479,0.7479,,,3.0,2.0,100000.0,0.0,NY,0.0,1.0,0.0,0.0,0.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:71120,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
338.0,NY,40.73901,-73.997259,10011.0,c:20146,New York,New York NY 10011,RightsFlow,1.0,10/1/2007,,8/26/2009,8/26/2009,1.9041000000000001,1.9041000000000001,1.9041000000000001,4.0027,13.0,1.0,1500000.0,3.0,NY,0.0,1.0,0.0,0.0,0.0,music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:20146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,acquired
1045.0,WA,47.617838,-122.356027,98104.0,c:7440,Seattle,,thePlatform,1.0,1/1/2000,,1/12/2006,1/12/2006,6.0356000000000005,6.0356000000000005,10.4959,12.613700000000001,19.0,1.0,8000000.0,4.0,WA,0.0,0.0,0.0,0.0,1.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:7440,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
864.0,CA,34.018274999999996,-118.495025,90401.0,c:512,Santa Monica,,Docstoc,1.0,8/1/2007,,11/1/2007,4/28/2008,0.2521,0.7425,4.208200000000001,6.3479,22.0,2.0,4000000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:512,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,acquired
444.0,CA,37.761101599999996,-122.41600079999999,94110.0,c:25808,San Francisco,,TwtBks,0.0,6/20/2009,3/3/2012,6/26/2009,6/26/2009,0.0164,0.0164,,,3.0,1.0,25000.0,0.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:25808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
337.0,CA,37.484347,-122.225803,94063.0,c:20117,Redwood City,Redwood City CA 94063,Zenprise,1.0,1/1/2003,,6/6/2005,1/1/2012,2.4301,9.0055,8.578100000000001,10.0137,10.0,6.0,64630000.0,3.0,CA,1.0,0.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:20117,1.0,0.0,0.0,1.0,1.0,0.0,3.6667,1.0,acquired
14.0,CA,40.787878,-74.388207,94402.0,c:10398,San Mateo,,Picateers,0.0,1/1/2005,11/1/2011,1/1/2006,8/25/2008,1.0,3.6493,3.4986,3.4986,10.0,2.0,12100000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:10398,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,closed
132.0,CA,37.779281,-122.419236,94111.0,c:14854,San Francisco,San Francisco CA 94111,Vontu,1.0,1/1/2001,,3/21/2005,8/11/2006,4.2192,5.611,5.0027,5.0027,9.0,2.0,20000000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,software,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:14854,0.0,0.0,0.0,0.0,1.0,1.0,4.5,1.0,acquired
651.0,TX,30.409765,-97.75101000000001,78759.0,c:37647,Austin,Austin TX 78759,NextIO,0.0,1/1/2003,7/1/2013,1/11/2005,5/17/2012,2.0301,9.3808,9.0055,9.0055,10.0,4.0,49600000.0,1.0,TX,0.0,0.0,0.0,1.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:37647,0.0,0.0,0.0,1.0,1.0,0.0,2.6667,1.0,closed
310.0,CA,34.1549426,-118.65454709999999,91302.0,c:18875,Calabasas,,Emergent Game Technologies,1.0,1/1/2000,,7/5/2007,12/10/2009,7.512300000000001,9.9479,0.4164,0.4164,3.0,5.0,51450000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,games_video,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c:18875,1.0,0.0,0.0,0.0,0.0,1.0,5.6667000000000005,1.0,acquired
482.0,CA,37.775206,-122.419209,94107.0,c:27591,San Francisco,,threadsy,1.0,6/1/2008,,3/27/2008,12/7/2010,-0.18080000000000002,2.5178000000000003,4.6904,4.6904,7.0,2.0,6300000.0,1.0,CA,1.0,0.0,0.0,0.0,0.0,messaging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:27591,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,acquired
1056.0,NY,40.750519,-73.993494,10001.0,c:76274,New York,New York NY 10001,Sonar.me,0.0,1/1/2010,7/17/2013,1/1/2012,1/1/2012,2.0,2.0,1.0274,3.1644,8.0,1.0,200000.0,3.0,NY,0.0,1.0,0.0,0.0,0.0,mobile,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:76274,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,closed
144.0,OH,39.099909,-84.504243,45202.0,c:150577,Cincinnati,Cincinnati OH 45202,StyleZen,0.0,9/1/2011,4/1/2013,9/1/2011,9/1/2011,0.0,0.0,0.0,0.0,2.0,1.0,20000.0,1.0,OH,0.0,0.0,0.0,0.0,1.0,fashion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:150577,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,closed
52.0,MA,42.492256,-71.134549,1864.0,c:12052,North Reading,,Kiva Systems,1.0,1/1/2003,,1/1/2003,5/24/2006,0.0,3.3945000000000003,6.9781,9.2192,13.0,2.0,11600000.0,3.0,MA,0.0,0.0,1.0,0.0,0.0,hardware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:12052,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,acquired
564.0,CA,37.391726999999996,-122.077597,94041.0,c:3180,Mountain View,,Krillion,1.0,5/1/2006,,6/14/2006,6/14/2006,0.12050000000000001,0.12050000000000001,-0.24380000000000002,5.263,6.0,1.0,9150000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:3180,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,acquired
598.0,OH,39.099909,-84.504243,45202.0,c:33912,Cincinnati,Cincinnati OH 45202,Transactiv,0.0,7/1/2009,7/19/2013,10/13/2009,10/13/2009,0.2849,0.2849,0.0,0.2849,2.0,1.0,1200000.0,2.0,OH,0.0,0.0,0.0,0.0,1.0,advertising,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c:33912,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,closed
1027.0,CA,34.054935,-118.24447599999999,90049.0,c:71372,Los Angeles,Los Angeles CA 90049,nprogress,0.0,2/1/2010,1/1/2012,12/1/2011,12/1/2011,1.8301,1.8301,1.1616,1.1616,4.0,1.0,1700000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:71372,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,closed
814.0,CA,39.762313999999996,-104.98225599999999,94010.0,c:465,Burlingame,,Brightkite,1.0,1/1/2007,12/1/2011,8/1/2007,7/6/2009,0.5808,2.5123,0.5918,4.9699,9.0,3.0,1415000.0,4.0,CA,1.0,0.0,0.0,0.0,0.0,social,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c:465,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,acquired
262.0,CA,37.7915,-122.40045,94104.0,c:17430,San Francisco,,Peanut Labs,1.0,1/1/2005,,2/1/2006,2/19/2008,1.0849,3.1342000000000003,5.917800000000001,7.934200000000001,16.0,2.0,4200000.0,2.0,CA,1.0,0.0,0.0,0.0,0.0,enterprise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c:17430,0.0,0.0,1.0,1.0,0.0,0.0,1.5,1.0,acquired
789.0,MA,42.354023,-71.058096,2110.0,c:4529,Boston,,FlipKey,1.0,1/1/2007,,12/1/2007,8/20/2008,0.9151,1.6356000000000002,4.8521,6.090400000000001,7.0,2.0,500000.0,2.0,MA,0.0,0.0,1.0,0.0,0.0,web,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c:4529,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,acquired
